,neuron,mae,mse,rmse,Perror
6235,relu_12_18_29,0.03817139943440686,0.001988369618842414,0.04459113834432144,3.9790078169569205
14403,relu_23_24_16,0.033970966339111876,0.001996860557194425,0.04468624572723049,3.3363973761529166
7707,relu_14_19_16,0.03791831016540585,0.0020204543776523617,0.04494946470929728,3.5625946654839296
4880,relu_10_22_24,0.035761179924011774,0.0020578341959658695,0.04536335741505328,3.040093839990905
5366,relu_11_13_24,0.03848362445831357,0.002105486803587396,0.04588558383182452,3.5016569429102575
1989,relu_6_23_22,0.039206019242603876,0.002122719269761511,0.04607297765243214,3.3115002607390664
14071,relu_23_12_8,0.04370303392410333,0.002156970268423125,0.04644319399463311,3.9752476508405
2734,relu_7_24_11,0.043774599234263765,0.002173502684995072,0.046620839599851395,4.035830198514361
2166,relu_6_30_10,0.0443920063972479,0.0022418175502308076,0.04734783575023052,4.495974155191263
11798,relu_20_8_30,0.0368107565244032,0.00225746599163196,0.0475127981877721,2.8622517436088977
12580,relu_21_10_29,0.03873770713806211,0.002303829291346314,0.04799822175191821,3.652278982062119
10795,relu_18_25_26,0.04504925489425717,0.0023080345789428225,0.04804200848156562,4.491653340427724
8923,relu_16_10_17,0.04573959350585992,0.0023084911707410252,0.048046760252289905,4.1032288599348625
11480,relu_19_24_9,0.041454008420307775,0.0023117666567852085,0.04808083460990677,4.577836899318027
484,relu_4_21_29,0.040282802581787645,0.0023275782237105734,0.04824498133185019,4.429616857036452
3157,relu_8_12_29,0.033373812039692495,0.0023415350290396154,0.04838941029853139,2.9948423356440825
3555,relu_8_27_22,0.038743360042572596,0.002345408001655068,0.048429412567726524,3.831213490303815
45,relu_4_5_22,0.04125479936599785,0.002354611662257929,0.048524340925538895,4.604141148275021
8515,relu_15_22_14,0.04174422581990493,0.0023648684294947727,0.0486299129085666,4.00300134547436
3907,relu_9_13_23,0.042583363056183446,0.0023699059363347314,0.04868167967865048,4.191503263839974
5993,relu_12_9_30,0.03878586610158219,0.002401077648676823,0.04900079232703103,4.466361251686279
5552,relu_11_20_21,0.041667931079865085,0.0024040799205960342,0.049031417689029085,4.176798933256077
7767,relu_14_21_22,0.04410104036331235,0.002411680154112547,0.049108860240414325,4.648156992584942
13627,relu_22_22_23,0.04741356452306043,0.0024437719686351304,0.049434522033040135,4.525392353528934
5742,relu_11_27_22,0.037889662583668327,0.0024882285006477827,0.0498821461110865,3.186630335537374
12251,relu_20_25_24,0.046120827198029145,0.002513206562292165,0.05013189166879867,4.614757991313705
3145,relu_8_12_17,0.04215428352356014,0.0025276226488652035,0.05027546766431122,4.22620974095055
7338,relu_14_5_25,0.0447844775517775,0.002539576326664097,0.050394209257255906,4.724663954564834
1516,relu_6_6_8,0.043741020361583095,0.002542634523252215,0.050424542866070836,4.054890285582573
6833,relu_13_14_6,0.04229734182357843,0.002553468146311856,0.0505318527892245,3.5838624522375384
10787,relu_18_25_18,0.03747739473978744,0.0025788487874663342,0.0507823668950782,3.026516521298152
7692,relu_14_18_28,0.035234621365864374,0.0026061686509378655,0.05105064789929571,4.250842121310406
11544,relu_19_26_19,0.03363023042678888,0.002620776688220093,0.05119352193608184,3.0765448655800887
5956,relu_12_8_20,0.04231383482615218,0.002644253145136807,0.051422302020979256,3.478065357233266
10621,relu_18_19_14,0.04534925699234067,0.002645893707699391,0.05143825140592739,4.379168763922879
