,neuron,mae,mse,rmse,Perror
7947,relu_14_28_13,0.061424524710699174,0.004390372648951714,0.06625988717883327,7.274323024289979
9500,relu_17_4_27,0.058008360701636535,0.004393066724353751,0.06628021367160603,7.185453799460487
663,relu_4_28_19,0.0600640205918114,0.00441767626741996,0.06646560213689454,7.9929097821524495
5289,relu_11_10_28,0.05655472262485431,0.004441391020293408,0.0666437620508732,7.339444830871443
8943,relu_16_11_10,0.06173491589836702,0.004518671586552723,0.06722106505071697,7.0437972634807595
4071,relu_9_19_25,0.06381861977390871,0.004551983976491685,0.06746839242557721,7.824403168537901
9648,relu_17_10_13,0.0513463925581418,0.004567285641116239,0.06758169605090004,6.890861519872637
8948,relu_16_11_15,0.06258380524925813,0.00457129207752237,0.06761133098469789,6.97665162548049
7571,relu_14_14_15,0.05850097648911104,0.004615978615470521,0.06794099363028569,7.098478696877469
2053,relu_6_26_5,0.06167462750060962,0.004648646908931842,0.0681809864180025,7.685800021316887
10202,relu_17_30_27,0.054141881900862915,0.004693925609783216,0.06851222963663653,7.202452816718974
18615,relu_29_18_16,0.06010406001193927,0.004708385485745963,0.06861767619022058,7.220374360715943
19289,relu_30_16_15,0.05234407170398639,0.004741165606714766,0.06885612250711455,7.277496054057498
18804,relu_29_25_16,0.059613377974554155,0.004763761350675212,0.06902000688695425,7.11638365538923
18928,relu_29_30_5,0.06092520170025453,0.0047692278753895265,0.06905959654812303,7.822407844220296
7071,relu_13_22_28,0.06286744885258302,0.004772685867821546,0.06908462830341888,7.210641801439889
14312,relu_23_21_6,0.05640235655121431,0.004787297123847806,0.06919029645729094,5.857825779104875
5465,relu_11_17_15,0.0616821823893349,0.004798811683132601,0.06927345583362073,7.642243501243534
12143,relu_20_21_24,0.06535792462639436,0.004800287522205501,0.06928410728446677,8.487737941209689
3627,relu_8_30_13,0.06808617822937593,0.004876403195487812,0.069831247987472,8.118994339409149
14954,relu_24_17_27,0.05674345903210268,0.004880399507310025,0.06985985619302422,7.798070915800344
14782,relu_24_11_17,0.06303158684356616,0.004884513497643938,0.06988929458539368,7.820396270066271
8368,relu_15_16_29,0.05986739976985858,0.004914079546869599,0.07010049605294957,7.217737380089833
15042,relu_24_21_7,0.06744085364155397,0.0049320704873483156,0.07022870130757307,8.53545081375378
5004,relu_10_27_13,0.06773568801693544,0.004959665718667158,0.07042489416866139,8.455837024655313
7248,relu_13_29_16,0.06006781868748293,0.004973710168097922,0.07052453592968848,7.461171939197713
7595,relu_14_15_12,0.060787962005659196,0.004993330457484392,0.07066350159371096,7.178705633334909
18774,relu_29_24_13,0.059517118173674805,0.0050352249302955026,0.07095931884041379,7.84864439390153
12966,relu_21_25_10,0.05657962246520923,0.005039841867052726,0.07099184366568265,7.562702266092885
17190,relu_27_19_22,0.06318509860618518,0.005058971703208689,0.07112644868970114,8.510581453759125
5058,relu_10_29_13,0.06478490217311786,0.005104821817143034,0.0714480357822595,7.661826788632485
